0 OPEN 
98715 NODE d516efa95488ecb96038f3c474a338b2_cb0c9ad3db08091c1ba0e70292980fec
98763 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_d516efa95488ecb96038f3c474a338b2_cb0c9ad3db08091c1ba0e70292980fec_4aef4d0a47b35826b10bc831a6ec88ae_cb0c9ad3db08091c1ba0e70292980fec
98764 NODE 6300676496249c0b0ec298f4b42e7906_5649b6fd687a5d6ee5972ad20b825068
98811 RULE 4c1f18adab98d136c1b9aaed60f2e41c_6300676496249c0b0ec298f4b42e7906_5649b6fd687a5d6ee5972ad20b825068_8ebe9c7aa02937a564156907d0e4512b_5649b6fd687a5d6ee5972ad20b825068
98812 NODE 63961230382a438427aa0c0eae056d1a_71692a8d04f19b1ef500672956f82e97
98854 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_63961230382a438427aa0c0eae056d1a_71692a8d04f19b1ef500672956f82e97_b72107ac70ee9fd6d7b5c9c2fe3daadc_71692a8d04f19b1ef500672956f82e97
98855 NODE 4aef4d0a47b35826b10bc831a6ec88ae_cb0c9ad3db08091c1ba0e70292980fec
98901 RULE eda72887d51466ca12ef9fb370a5f983_4aef4d0a47b35826b10bc831a6ec88ae_cb0c9ad3db08091c1ba0e70292980fec_da3a5f2ca1abfee6e2a89179dab66366_cb0c9ad3db08091c1ba0e70292980fec
98903 NODE 8ebe9c7aa02937a564156907d0e4512b_5649b6fd687a5d6ee5972ad20b825068
98949 RULE cea77a2f7339b0ebc29955a3edd3ade3_8ebe9c7aa02937a564156907d0e4512b_5649b6fd687a5d6ee5972ad20b825068_acc6ee4a1c685ec5f4c8ae96df883645_5649b6fd687a5d6ee5972ad20b825068
98950 NODE b72107ac70ee9fd6d7b5c9c2fe3daadc_71692a8d04f19b1ef500672956f82e97
98995 RULE 19c4e7e5027ba340a7a291a665b2549e_b72107ac70ee9fd6d7b5c9c2fe3daadc_71692a8d04f19b1ef500672956f82e97_5de9c89929be3c0fa16bf2e55beb4bbd_71692a8d04f19b1ef500672956f82e97
98996 NODE da3a5f2ca1abfee6e2a89179dab66366_cb0c9ad3db08091c1ba0e70292980fec
99090 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_da3a5f2ca1abfee6e2a89179dab66366_cb0c9ad3db08091c1ba0e70292980fec_55fb5406e0115a5a49a5e51d022d5716_cb0c9ad3db08091c1ba0e70292980fec
99092 NODE acc6ee4a1c685ec5f4c8ae96df883645_5649b6fd687a5d6ee5972ad20b825068
99138 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_acc6ee4a1c685ec5f4c8ae96df883645_5649b6fd687a5d6ee5972ad20b825068_6cd0ecfa27eac76fd77f817ebbd56e7b_5649b6fd687a5d6ee5972ad20b825068
99139 NODE 5de9c89929be3c0fa16bf2e55beb4bbd_71692a8d04f19b1ef500672956f82e97
99229 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_5de9c89929be3c0fa16bf2e55beb4bbd_71692a8d04f19b1ef500672956f82e97_8226eaadb501e41b958c56e6282ef189_71692a8d04f19b1ef500672956f82e97
99231 NODE 55fb5406e0115a5a49a5e51d022d5716_cb0c9ad3db08091c1ba0e70292980fec
99275 RULE 810e9f9121da2b5da54a7b43a369b33_55fb5406e0115a5a49a5e51d022d5716_cb0c9ad3db08091c1ba0e70292980fec_c5ade2c832cca1ee66e2d9db952fecc2_cb0c9ad3db08091c1ba0e70292980fec
99277 NODE 6cd0ecfa27eac76fd77f817ebbd56e7b_5649b6fd687a5d6ee5972ad20b825068
99322 RULE 729209e285c9d6f1c48ff9853b440922_6cd0ecfa27eac76fd77f817ebbd56e7b_5649b6fd687a5d6ee5972ad20b825068_af0cd7e71bc7b2aebd36c85fd7a6f520_5649b6fd687a5d6ee5972ad20b825068
99324 NODE 8226eaadb501e41b958c56e6282ef189_71692a8d04f19b1ef500672956f82e97
99365 RULE dbd1a36be3fb54189f5dbe947fa968c5_8226eaadb501e41b958c56e6282ef189_71692a8d04f19b1ef500672956f82e97_d7d7a1c03f058890dab90c232bed1560_71692a8d04f19b1ef500672956f82e97
99366 NODE c5ade2c832cca1ee66e2d9db952fecc2_cb0c9ad3db08091c1ba0e70292980fec
99413 RULE dbdc342f3d4f7725f91a0be890ef88eb_c5ade2c832cca1ee66e2d9db952fecc2_cb0c9ad3db08091c1ba0e70292980fec_89fbd1ead861e6c85927944d5dd78f8a_cb0c9ad3db08091c1ba0e70292980fec
99414 NODE af0cd7e71bc7b2aebd36c85fd7a6f520_5649b6fd687a5d6ee5972ad20b825068
99506 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_af0cd7e71bc7b2aebd36c85fd7a6f520_5649b6fd687a5d6ee5972ad20b825068_bf3e47bb3fb260eca2cb916cdf6109c_5649b6fd687a5d6ee5972ad20b825068
99508 NODE d7d7a1c03f058890dab90c232bed1560_71692a8d04f19b1ef500672956f82e97
99550 RULE 70cc981e905ae18e1c6074578475b6a5_d7d7a1c03f058890dab90c232bed1560_71692a8d04f19b1ef500672956f82e97_b835cdd48abad302d749a9ecb93031c7_71692a8d04f19b1ef500672956f82e97
99551 NODE 89fbd1ead861e6c85927944d5dd78f8a_cb0c9ad3db08091c1ba0e70292980fec
99597 RULE 70cc981e905ae18e1c6074578475b6a5_89fbd1ead861e6c85927944d5dd78f8a_cb0c9ad3db08091c1ba0e70292980fec_ae524a9b77f56d3e09ff85283510c6d6_cb0c9ad3db08091c1ba0e70292980fec
99598 NODE bf3e47bb3fb260eca2cb916cdf6109c_5649b6fd687a5d6ee5972ad20b825068
99644 RULE b818b19118f03fb7b6677aee3c702185_bf3e47bb3fb260eca2cb916cdf6109c_5649b6fd687a5d6ee5972ad20b825068_982bdcad8968d8ed175ca84cd65606a1_5649b6fd687a5d6ee5972ad20b825068
99647 NODE b835cdd48abad302d749a9ecb93031c7_71692a8d04f19b1ef500672956f82e97
99689 RULE 433cccb048ba21c7067c9a82da6e3286_b835cdd48abad302d749a9ecb93031c7_71692a8d04f19b1ef500672956f82e97_19ed8b9c9eaec18c395695644b47b7a0_71692a8d04f19b1ef500672956f82e97
99691 NODE ae524a9b77f56d3e09ff85283510c6d6_cb0c9ad3db08091c1ba0e70292980fec
99737 RULE 433cccb048ba21c7067c9a82da6e3286_ae524a9b77f56d3e09ff85283510c6d6_cb0c9ad3db08091c1ba0e70292980fec_db763622b519808a92d2d3051b0ea1bf_cb0c9ad3db08091c1ba0e70292980fec
99738 NODE 982bdcad8968d8ed175ca84cd65606a1_5649b6fd687a5d6ee5972ad20b825068
99779 RULE 552553eda0e8d8636618c95e092277b0_982bdcad8968d8ed175ca84cd65606a1_5649b6fd687a5d6ee5972ad20b825068_9be3e91f7e2537b94bcf84c4385852ef_5649b6fd687a5d6ee5972ad20b825068
99781 NODE 19ed8b9c9eaec18c395695644b47b7a0_71692a8d04f19b1ef500672956f82e97
99823 RULE a53a12e87c6fc763bb9ed8bd1188ff98_19ed8b9c9eaec18c395695644b47b7a0_71692a8d04f19b1ef500672956f82e97_41222066bff8c38bf70149c2e3723517_71692a8d04f19b1ef500672956f82e97
99824 NODE db763622b519808a92d2d3051b0ea1bf_cb0c9ad3db08091c1ba0e70292980fec
99874 RULE a53a12e87c6fc763bb9ed8bd1188ff98_db763622b519808a92d2d3051b0ea1bf_cb0c9ad3db08091c1ba0e70292980fec_bfeec2846de560756ce0067ca756deb3_cb0c9ad3db08091c1ba0e70292980fec
99876 NODE 9be3e91f7e2537b94bcf84c4385852ef_5649b6fd687a5d6ee5972ad20b825068
99917 RULE 70cc981e905ae18e1c6074578475b6a5_9be3e91f7e2537b94bcf84c4385852ef_5649b6fd687a5d6ee5972ad20b825068_b83b00cd695072e1e032afc9dd404018_5649b6fd687a5d6ee5972ad20b825068
99919 NODE 41222066bff8c38bf70149c2e3723517_71692a8d04f19b1ef500672956f82e97
99961 RULE d820eb40bb79466f33bf732077f800f2_41222066bff8c38bf70149c2e3723517_71692a8d04f19b1ef500672956f82e97_7b5f50fced373aac4937b4e4ca1dc6fb_71692a8d04f19b1ef500672956f82e97
99963 NODE bfeec2846de560756ce0067ca756deb3_cb0c9ad3db08091c1ba0e70292980fec
100009 RULE d820eb40bb79466f33bf732077f800f2_bfeec2846de560756ce0067ca756deb3_cb0c9ad3db08091c1ba0e70292980fec_63504376793a96dc7fa7a30d7a8f03e5_cb0c9ad3db08091c1ba0e70292980fec
100012 NODE b83b00cd695072e1e032afc9dd404018_5649b6fd687a5d6ee5972ad20b825068
100053 RULE 433cccb048ba21c7067c9a82da6e3286_b83b00cd695072e1e032afc9dd404018_5649b6fd687a5d6ee5972ad20b825068_16333df7eed5a261a1af5774edd3b533_5649b6fd687a5d6ee5972ad20b825068
100055 NODE 7b5f50fced373aac4937b4e4ca1dc6fb_71692a8d04f19b1ef500672956f82e97
100115 RULE 4c1f18adab98d136c1b9aaed60f2e41c_7b5f50fced373aac4937b4e4ca1dc6fb_71692a8d04f19b1ef500672956f82e97_97f139231f05a203b96057bbacce42fe_71692a8d04f19b1ef500672956f82e97
100116 NODE 63504376793a96dc7fa7a30d7a8f03e5_cb0c9ad3db08091c1ba0e70292980fec
100163 RULE d0ab7024fc8aeef39a9a6d87bc3006c1_63504376793a96dc7fa7a30d7a8f03e5_cb0c9ad3db08091c1ba0e70292980fec_a1a35cd4e977e8129c4fef18a9d670e8_cb0c9ad3db08091c1ba0e70292980fec
100165 NODE 16333df7eed5a261a1af5774edd3b533_5649b6fd687a5d6ee5972ad20b825068
100206 RULE a53a12e87c6fc763bb9ed8bd1188ff98_16333df7eed5a261a1af5774edd3b533_5649b6fd687a5d6ee5972ad20b825068_120adc1945c5c740cf3d4cc83f779aaa_5649b6fd687a5d6ee5972ad20b825068
100208 NODE 97f139231f05a203b96057bbacce42fe_71692a8d04f19b1ef500672956f82e97
100255 RULE cea77a2f7339b0ebc29955a3edd3ade3_97f139231f05a203b96057bbacce42fe_71692a8d04f19b1ef500672956f82e97_453c8db07314d9bb620efa1aab27a82e_71692a8d04f19b1ef500672956f82e97
100256 NODE a1a35cd4e977e8129c4fef18a9d670e8_cb0c9ad3db08091c1ba0e70292980fec
100301 RULE cea77a2f7339b0ebc29955a3edd3ade3_a1a35cd4e977e8129c4fef18a9d670e8_cb0c9ad3db08091c1ba0e70292980fec_cc3b7bda71a43bad02f9483d0f8c11ce_cb0c9ad3db08091c1ba0e70292980fec
100303 NODE 120adc1945c5c740cf3d4cc83f779aaa_5649b6fd687a5d6ee5972ad20b825068
100344 RULE d820eb40bb79466f33bf732077f800f2_120adc1945c5c740cf3d4cc83f779aaa_5649b6fd687a5d6ee5972ad20b825068_480e3900afe69f5abbd42e0ac7987eef_5649b6fd687a5d6ee5972ad20b825068
100346 NODE 453c8db07314d9bb620efa1aab27a82e_71692a8d04f19b1ef500672956f82e97
100397 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_453c8db07314d9bb620efa1aab27a82e_71692a8d04f19b1ef500672956f82e97_de73e8a66d0b788e8f4ccd2267d6dac7_71692a8d04f19b1ef500672956f82e97
100399 NODE cc3b7bda71a43bad02f9483d0f8c11ce_cb0c9ad3db08091c1ba0e70292980fec
100444 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_cc3b7bda71a43bad02f9483d0f8c11ce_cb0c9ad3db08091c1ba0e70292980fec_9efca116d5b8622943666e6b37eb72a4_cb0c9ad3db08091c1ba0e70292980fec
100446 NODE 480e3900afe69f5abbd42e0ac7987eef_5649b6fd687a5d6ee5972ad20b825068
100492 RULE 4c1f18adab98d136c1b9aaed60f2e41c_480e3900afe69f5abbd42e0ac7987eef_5649b6fd687a5d6ee5972ad20b825068_6714192971ff65cc906fd39b9df0ed04_5649b6fd687a5d6ee5972ad20b825068
100493 NODE de73e8a66d0b788e8f4ccd2267d6dac7_71692a8d04f19b1ef500672956f82e97
100538 RULE f8cf76c91ab733b009054edeedb1d2f8_de73e8a66d0b788e8f4ccd2267d6dac7_71692a8d04f19b1ef500672956f82e97_2ff6ec10c97f03af1001996cb50070fe_71692a8d04f19b1ef500672956f82e97
100539 NODE 9efca116d5b8622943666e6b37eb72a4_cb0c9ad3db08091c1ba0e70292980fec
100586 RULE 603c22109de02267c154c3c2255de240_9efca116d5b8622943666e6b37eb72a4_cb0c9ad3db08091c1ba0e70292980fec_f882d763a364f092e98d1b0c229514ce_cb0c9ad3db08091c1ba0e70292980fec
100588 NODE 6714192971ff65cc906fd39b9df0ed04_5649b6fd687a5d6ee5972ad20b825068
100636 RULE cea77a2f7339b0ebc29955a3edd3ade3_6714192971ff65cc906fd39b9df0ed04_5649b6fd687a5d6ee5972ad20b825068_6338649464ef8712bc762bb6925f5140_5649b6fd687a5d6ee5972ad20b825068
100638 NODE 2ff6ec10c97f03af1001996cb50070fe_71692a8d04f19b1ef500672956f82e97
100764 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_2ff6ec10c97f03af1001996cb50070fe_71692a8d04f19b1ef500672956f82e97_36e18dee5fd79c5f3f636c2403d4f514_71692a8d04f19b1ef500672956f82e97
100767 NODE f882d763a364f092e98d1b0c229514ce_cb0c9ad3db08091c1ba0e70292980fec
100904 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_f882d763a364f092e98d1b0c229514ce_cb0c9ad3db08091c1ba0e70292980fec_ae593f9df76a2f5c90b4e214cbd2e3ab_cb0c9ad3db08091c1ba0e70292980fec
100905 NODE 6338649464ef8712bc762bb6925f5140_5649b6fd687a5d6ee5972ad20b825068
100953 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_6338649464ef8712bc762bb6925f5140_5649b6fd687a5d6ee5972ad20b825068_adf66d0ac079bd69dd1200fae3e5ced7_5649b6fd687a5d6ee5972ad20b825068
100955 NODE 36e18dee5fd79c5f3f636c2403d4f514_71692a8d04f19b1ef500672956f82e97
101000 RULE 237c056eb4262a024ab1fd44840101c6_36e18dee5fd79c5f3f636c2403d4f514_71692a8d04f19b1ef500672956f82e97_7ef1671b6a7b35b6028e257e86bc5d9f_71692a8d04f19b1ef500672956f82e97
101001 NODE ae593f9df76a2f5c90b4e214cbd2e3ab_cb0c9ad3db08091c1ba0e70292980fec
101046 RULE 2e7d0108d22a57e0d5963422a294cb2b_ae593f9df76a2f5c90b4e214cbd2e3ab_cb0c9ad3db08091c1ba0e70292980fec_fb4912ef1fad6777f06b0a3594400358_cb0c9ad3db08091c1ba0e70292980fec
101048 NODE adf66d0ac079bd69dd1200fae3e5ced7_5649b6fd687a5d6ee5972ad20b825068
101091 RULE f8cf76c91ab733b009054edeedb1d2f8_adf66d0ac079bd69dd1200fae3e5ced7_5649b6fd687a5d6ee5972ad20b825068_d5af5e89c0ac5e2edfe96599e484555_5649b6fd687a5d6ee5972ad20b825068
101093 NODE 7ef1671b6a7b35b6028e257e86bc5d9f_71692a8d04f19b1ef500672956f82e97
101137 RULE 552553eda0e8d8636618c95e092277b0_7ef1671b6a7b35b6028e257e86bc5d9f_71692a8d04f19b1ef500672956f82e97_c5fa05f4dab6e3f272b0aafd1e9facf7_71692a8d04f19b1ef500672956f82e97
101138 NODE fb4912ef1fad6777f06b0a3594400358_cb0c9ad3db08091c1ba0e70292980fec
101186 RULE dbdc342f3d4f7725f91a0be890ef88eb_fb4912ef1fad6777f06b0a3594400358_cb0c9ad3db08091c1ba0e70292980fec_7b993908d63d3db2f69d964b0ba67c91_cb0c9ad3db08091c1ba0e70292980fec
101187 NODE d5af5e89c0ac5e2edfe96599e484555_5649b6fd687a5d6ee5972ad20b825068
101286 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_d5af5e89c0ac5e2edfe96599e484555_5649b6fd687a5d6ee5972ad20b825068_674f886bbdd992b59fc089e947d75ec9_5649b6fd687a5d6ee5972ad20b825068
101288 NODE c5fa05f4dab6e3f272b0aafd1e9facf7_71692a8d04f19b1ef500672956f82e97
101330 RULE 70cc981e905ae18e1c6074578475b6a5_c5fa05f4dab6e3f272b0aafd1e9facf7_71692a8d04f19b1ef500672956f82e97_f2c0a878b60a30cd6be02774bbc18482_71692a8d04f19b1ef500672956f82e97
101331 NODE 7b993908d63d3db2f69d964b0ba67c91_cb0c9ad3db08091c1ba0e70292980fec
101377 RULE 70cc981e905ae18e1c6074578475b6a5_7b993908d63d3db2f69d964b0ba67c91_cb0c9ad3db08091c1ba0e70292980fec_eefba50863cd03a7668505e34474b1f3_cb0c9ad3db08091c1ba0e70292980fec
101379 NODE 674f886bbdd992b59fc089e947d75ec9_5649b6fd687a5d6ee5972ad20b825068
101423 RULE 237c056eb4262a024ab1fd44840101c6_674f886bbdd992b59fc089e947d75ec9_5649b6fd687a5d6ee5972ad20b825068_12b219da17c1667cd6ce2b4600711f77_5649b6fd687a5d6ee5972ad20b825068
101426 NODE f2c0a878b60a30cd6be02774bbc18482_71692a8d04f19b1ef500672956f82e97
101470 RULE 433cccb048ba21c7067c9a82da6e3286_f2c0a878b60a30cd6be02774bbc18482_71692a8d04f19b1ef500672956f82e97_3d5302df8655889fd3e9fd70b4636871_71692a8d04f19b1ef500672956f82e97
101472 NODE eefba50863cd03a7668505e34474b1f3_cb0c9ad3db08091c1ba0e70292980fec
101518 RULE 433cccb048ba21c7067c9a82da6e3286_eefba50863cd03a7668505e34474b1f3_cb0c9ad3db08091c1ba0e70292980fec_8c46d6937a5be3220ff321381e35816a_cb0c9ad3db08091c1ba0e70292980fec
101519 NODE 12b219da17c1667cd6ce2b4600711f77_5649b6fd687a5d6ee5972ad20b825068
101561 RULE 552553eda0e8d8636618c95e092277b0_12b219da17c1667cd6ce2b4600711f77_5649b6fd687a5d6ee5972ad20b825068_481d34edbee805a370ce276c8abaf597_5649b6fd687a5d6ee5972ad20b825068
101563 NODE 3d5302df8655889fd3e9fd70b4636871_71692a8d04f19b1ef500672956f82e97
101605 RULE a53a12e87c6fc763bb9ed8bd1188ff98_3d5302df8655889fd3e9fd70b4636871_71692a8d04f19b1ef500672956f82e97_5b16dc884691844e1ff5f721b9046970_71692a8d04f19b1ef500672956f82e97
101607 NODE 8c46d6937a5be3220ff321381e35816a_cb0c9ad3db08091c1ba0e70292980fec
101652 RULE a53a12e87c6fc763bb9ed8bd1188ff98_8c46d6937a5be3220ff321381e35816a_cb0c9ad3db08091c1ba0e70292980fec_b3b0de8aaeb1ea55fc31511bfc0c1e35_cb0c9ad3db08091c1ba0e70292980fec
101653 NODE 481d34edbee805a370ce276c8abaf597_5649b6fd687a5d6ee5972ad20b825068
101696 RULE 70cc981e905ae18e1c6074578475b6a5_481d34edbee805a370ce276c8abaf597_5649b6fd687a5d6ee5972ad20b825068_d8ed3dd5121b1129e4f97bea9fb0096e_5649b6fd687a5d6ee5972ad20b825068
101698 NODE 5b16dc884691844e1ff5f721b9046970_71692a8d04f19b1ef500672956f82e97
101744 RULE d820eb40bb79466f33bf732077f800f2_5b16dc884691844e1ff5f721b9046970_71692a8d04f19b1ef500672956f82e97_a5c522a67c8436a30cc17238b25f85e1_71692a8d04f19b1ef500672956f82e97
101745 NODE b3b0de8aaeb1ea55fc31511bfc0c1e35_cb0c9ad3db08091c1ba0e70292980fec
101793 RULE d820eb40bb79466f33bf732077f800f2_b3b0de8aaeb1ea55fc31511bfc0c1e35_cb0c9ad3db08091c1ba0e70292980fec_9f83756f719232b44dbf86188d76e055_cb0c9ad3db08091c1ba0e70292980fec
101796 NODE d8ed3dd5121b1129e4f97bea9fb0096e_5649b6fd687a5d6ee5972ad20b825068
101837 RULE 433cccb048ba21c7067c9a82da6e3286_d8ed3dd5121b1129e4f97bea9fb0096e_5649b6fd687a5d6ee5972ad20b825068_303d198c3d2ee693e9fe889783e08255_5649b6fd687a5d6ee5972ad20b825068
101839 NODE a5c522a67c8436a30cc17238b25f85e1_71692a8d04f19b1ef500672956f82e97
101886 RULE 4c1f18adab98d136c1b9aaed60f2e41c_a5c522a67c8436a30cc17238b25f85e1_71692a8d04f19b1ef500672956f82e97_65ab25adbe0191ae715fc1609be188b3_71692a8d04f19b1ef500672956f82e97
101887 NODE 9f83756f719232b44dbf86188d76e055_cb0c9ad3db08091c1ba0e70292980fec
101934 RULE fcc932f6797bec5c4fa9a0919113472d_9f83756f719232b44dbf86188d76e055_cb0c9ad3db08091c1ba0e70292980fec_59e58cb0a55e9f3f879566b0f8760f7e_cb0c9ad3db08091c1ba0e70292980fec
101935 NODE 303d198c3d2ee693e9fe889783e08255_5649b6fd687a5d6ee5972ad20b825068
101979 RULE a53a12e87c6fc763bb9ed8bd1188ff98_303d198c3d2ee693e9fe889783e08255_5649b6fd687a5d6ee5972ad20b825068_503da1cfc0c60e06a8ca6c98be355ec9_5649b6fd687a5d6ee5972ad20b825068
101980 NODE 65ab25adbe0191ae715fc1609be188b3_71692a8d04f19b1ef500672956f82e97
102031 RULE cea77a2f7339b0ebc29955a3edd3ade3_65ab25adbe0191ae715fc1609be188b3_71692a8d04f19b1ef500672956f82e97_7af90c54edc8f043800a8c4570bfd114_71692a8d04f19b1ef500672956f82e97
102033 NODE 59e58cb0a55e9f3f879566b0f8760f7e_cb0c9ad3db08091c1ba0e70292980fec
102081 RULE cea77a2f7339b0ebc29955a3edd3ade3_59e58cb0a55e9f3f879566b0f8760f7e_cb0c9ad3db08091c1ba0e70292980fec_f129bf41f23aed4340f79a4678b4b579_cb0c9ad3db08091c1ba0e70292980fec
102082 NODE 503da1cfc0c60e06a8ca6c98be355ec9_5649b6fd687a5d6ee5972ad20b825068
102124 RULE 1e10f30fcd85988f4a49fe413e823e7d_503da1cfc0c60e06a8ca6c98be355ec9_5649b6fd687a5d6ee5972ad20b825068_775725f53de90e5000e43b284f37187a_5649b6fd687a5d6ee5972ad20b825068
102126 NODE 7af90c54edc8f043800a8c4570bfd114_71692a8d04f19b1ef500672956f82e97
102176 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_7af90c54edc8f043800a8c4570bfd114_71692a8d04f19b1ef500672956f82e97_9c1c52d7edc5c77589b50879bd0df36d_71692a8d04f19b1ef500672956f82e97
102177 NODE f129bf41f23aed4340f79a4678b4b579_cb0c9ad3db08091c1ba0e70292980fec
102228 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_f129bf41f23aed4340f79a4678b4b579_cb0c9ad3db08091c1ba0e70292980fec_4863598ba31559232f13a6c4c60a030f_cb0c9ad3db08091c1ba0e70292980fec
102230 NODE 775725f53de90e5000e43b284f37187a_5649b6fd687a5d6ee5972ad20b825068
102271 RULE 720d9eab687d4286c286a844d9687f40_775725f53de90e5000e43b284f37187a_5649b6fd687a5d6ee5972ad20b825068_ba537529ca438d68640f35abb6db3420_5649b6fd687a5d6ee5972ad20b825068
102273 NODE 9c1c52d7edc5c77589b50879bd0df36d_71692a8d04f19b1ef500672956f82e97
102318 RULE f8cf76c91ab733b009054edeedb1d2f8_9c1c52d7edc5c77589b50879bd0df36d_71692a8d04f19b1ef500672956f82e97_9aa2e907883dedb3c44db82aecf8d1b0_71692a8d04f19b1ef500672956f82e97
102319 NODE 4863598ba31559232f13a6c4c60a030f_cb0c9ad3db08091c1ba0e70292980fec
102365 RULE eda72887d51466ca12ef9fb370a5f983_4863598ba31559232f13a6c4c60a030f_cb0c9ad3db08091c1ba0e70292980fec_a41e65b0eb3f52921904e6be1fba8822_cb0c9ad3db08091c1ba0e70292980fec
102369 NODE ba537529ca438d68640f35abb6db3420_5649b6fd687a5d6ee5972ad20b825068
102412 RULE aacfcaf0c8695ff5d4612c00c4fbacd4_ba537529ca438d68640f35abb6db3420_5649b6fd687a5d6ee5972ad20b825068_abc9b1acabb155abea76be0a4a2ee183_5649b6fd687a5d6ee5972ad20b825068
102414 NODE 9aa2e907883dedb3c44db82aecf8d1b0_71692a8d04f19b1ef500672956f82e97
102510 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_9aa2e907883dedb3c44db82aecf8d1b0_71692a8d04f19b1ef500672956f82e97_849b1acc92a12492e3e75f6a06c89f2_71692a8d04f19b1ef500672956f82e97
102511 NODE a41e65b0eb3f52921904e6be1fba8822_cb0c9ad3db08091c1ba0e70292980fec
102606 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_a41e65b0eb3f52921904e6be1fba8822_cb0c9ad3db08091c1ba0e70292980fec_6783a750a4629ff32f35d50727fca586_cb0c9ad3db08091c1ba0e70292980fec
102608 NODE abc9b1acabb155abea76be0a4a2ee183_5649b6fd687a5d6ee5972ad20b825068
102648 RULE cea77a2f7339b0ebc29955a3edd3ade3_abc9b1acabb155abea76be0a4a2ee183_5649b6fd687a5d6ee5972ad20b825068_bcc8dc37ea9bc1912e0be533440863d4_5649b6fd687a5d6ee5972ad20b825068
102650 NODE 849b1acc92a12492e3e75f6a06c89f2_71692a8d04f19b1ef500672956f82e97
102694 RULE 237c056eb4262a024ab1fd44840101c6_849b1acc92a12492e3e75f6a06c89f2_71692a8d04f19b1ef500672956f82e97_26804d6391b8dace319b20abeda8bc6f_71692a8d04f19b1ef500672956f82e97
102695 NODE 6783a750a4629ff32f35d50727fca586_cb0c9ad3db08091c1ba0e70292980fec
102740 RULE 810e9f9121da2b5da54a7b43a369b33_6783a750a4629ff32f35d50727fca586_cb0c9ad3db08091c1ba0e70292980fec_149e6dedf58ba6b6d83830d61e1250dd_cb0c9ad3db08091c1ba0e70292980fec
102742 NODE bcc8dc37ea9bc1912e0be533440863d4_5649b6fd687a5d6ee5972ad20b825068
102785 RULE 5c77170dd57aa6fc00c17ee3c7e78ccd_bcc8dc37ea9bc1912e0be533440863d4_5649b6fd687a5d6ee5972ad20b825068_e331e36b4d830da6f44a2c2c5d79017d_5649b6fd687a5d6ee5972ad20b825068
102787 NODE 26804d6391b8dace319b20abeda8bc6f_71692a8d04f19b1ef500672956f82e97
102829 RULE 552553eda0e8d8636618c95e092277b0_26804d6391b8dace319b20abeda8bc6f_71692a8d04f19b1ef500672956f82e97_8a5780cf99833283bc1886c7c500e4a_71692a8d04f19b1ef500672956f82e97
102830 NODE 149e6dedf58ba6b6d83830d61e1250dd_cb0c9ad3db08091c1ba0e70292980fec
102875 RULE dbdc342f3d4f7725f91a0be890ef88eb_149e6dedf58ba6b6d83830d61e1250dd_cb0c9ad3db08091c1ba0e70292980fec_bc34760c393b236ad52c23de57b446cb_cb0c9ad3db08091c1ba0e70292980fec
102877 NODE e331e36b4d830da6f44a2c2c5d79017d_5649b6fd687a5d6ee5972ad20b825068
102919 RULE 43a6b6164dff0c47490c523bc5d0ab81_e331e36b4d830da6f44a2c2c5d79017d_5649b6fd687a5d6ee5972ad20b825068_2509b767b459c12ce87d115ab6334b39_5649b6fd687a5d6ee5972ad20b825068
102920 NODE 8a5780cf99833283bc1886c7c500e4a_71692a8d04f19b1ef500672956f82e97
102962 RULE 70cc981e905ae18e1c6074578475b6a5_8a5780cf99833283bc1886c7c500e4a_71692a8d04f19b1ef500672956f82e97_26a0ed054783eafb54aa4f9ec8ecfc97_71692a8d04f19b1ef500672956f82e97
102963 NODE bc34760c393b236ad52c23de57b446cb_cb0c9ad3db08091c1ba0e70292980fec
103008 RULE 70cc981e905ae18e1c6074578475b6a5_bc34760c393b236ad52c23de57b446cb_cb0c9ad3db08091c1ba0e70292980fec_7120b64b9351df9be2a367f2c41fbff7_cb0c9ad3db08091c1ba0e70292980fec
103010 NODE 2509b767b459c12ce87d115ab6334b39_5649b6fd687a5d6ee5972ad20b825068
103101 RULE 9f0c0400b21c4eec2974ec0b8d19ebb9_2509b767b459c12ce87d115ab6334b39_5649b6fd687a5d6ee5972ad20b825068_e89bc158f7bf653a9110d5f541788907_5649b6fd687a5d6ee5972ad20b825068
103104 NODE 26a0ed054783eafb54aa4f9ec8ecfc97_71692a8d04f19b1ef500672956f82e97
